client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
e5689aea6ff38ae184913aa9e34c2c69a05252f2fb746cc6ab9d631177dcb286024e2767aaf042b63f3891f6102ea15237aa2325061d02f49789398eec16abf4	common_voice_ja_32286873.mp3	大人は長くは生きられなかった。おおよそ２０歳以上の人間。理由はわからない。	0	2	fourties	male	kansai,osaka,kyoto,関西,大阪,京都	ja	
e5689aea6ff38ae184913aa9e34c2c69a05252f2fb746cc6ab9d631177dcb286024e2767aaf042b63f3891f6102ea15237aa2325061d02f49789398eec16abf4	common_voice_ja_32286937.mp3	こちらこそ。	0	14	fourties	male	kansai,osaka,kyoto,関西,大阪,京都	ja	
e5689aea6ff38ae184913aa9e34c2c69a05252f2fb746cc6ab9d631177dcb286024e2767aaf042b63f3891f6102ea15237aa2325061d02f49789398eec16abf4	common_voice_ja_32303966.mp3	たしかに言われてみると、そんな気もする	7	7	fourties	male	kansai,osaka,kyoto,関西,大阪,京都	ja	
e5689aea6ff38ae184913aa9e34c2c69a05252f2fb746cc6ab9d631177dcb286024e2767aaf042b63f3891f6102ea15237aa2325061d02f49789398eec16abf4	common_voice_ja_32317232.mp3	賞味期限切れたヨーグルトを勇気出して食べる	7	14	fourties	male	kansai,osaka,kyoto,関西,大阪,京都	ja	
9f9a018fbb662e5a0516db4597a13c11aa4cb977debfed6f2a7b8658daf736bb1b0e4dac281af7cd4d5ab2d5c3272539acb4c59290443be04da3095c19e7142f	common_voice_ja_32386654.mp3	武装勢力への牽制のため派遣された	1	2	twenties	female		ja	
e5689aea6ff38ae184913aa9e34c2c69a05252f2fb746cc6ab9d631177dcb286024e2767aaf042b63f3891f6102ea15237aa2325061d02f49789398eec16abf4	common_voice_ja_32399475.mp3	毎日からあげ弁当買ってる	7	14	fourties	male	kansai,osaka,kyoto,関西,大阪,京都	ja	
f58606e541c7c1314a0ecff6934470df85fbe70fd452e1ad8bba3adc7e0556b71d3b5f720d02bed8b53182ad0193b06da65a7eb4ba89afcb2d80fe11077c7f95	common_voice_ja_32403832.mp3	而してそれが矛盾的自己同一なるが故に、過去と未来とはまたどこまでも結び付くものでなく、どこまでも過去から未来へと動いて行く。	1	2				ja	
f58606e541c7c1314a0ecff6934470df85fbe70fd452e1ad8bba3adc7e0556b71d3b5f720d02bed8b53182ad0193b06da65a7eb4ba89afcb2d80fe11077c7f95	common_voice_ja_32403873.mp3	しかも我々の自己というのはジェームスのいう羊群の焼印の如きものではなく、	1	2				ja	
f58606e541c7c1314a0ecff6934470df85fbe70fd452e1ad8bba3adc7e0556b71d3b5f720d02bed8b53182ad0193b06da65a7eb4ba89afcb2d80fe11077c7f95	common_voice_ja_32403926.mp3	ペンシルベニア州の最大都市はフィラデルフィアである	0	2				ja	
f58606e541c7c1314a0ecff6934470df85fbe70fd452e1ad8bba3adc7e0556b71d3b5f720d02bed8b53182ad0193b06da65a7eb4ba89afcb2d80fe11077c7f95	common_voice_ja_32403942.mp3	現在が現在自身を限定することから、時が成立するともいう所以である。	0	2				ja	
f58606e541c7c1314a0ecff6934470df85fbe70fd452e1ad8bba3adc7e0556b71d3b5f720d02bed8b53182ad0193b06da65a7eb4ba89afcb2d80fe11077c7f95	common_voice_ja_32403945.mp3	言語とか概念とか数とかは、そのような知性の道具と見られるであろう。	0	2				ja	
f8745bc82f9c3e2b879ba29322aab08ddafc42f8690bee3cc158b41877a398f78d445cfbfff61eece768ff9f87d0aca386511f7593cacece273a337ad2022d1d	common_voice_ja_32404337.mp3	経営方針を巡り、意見が分かれた	0	2				ja	
f8745bc82f9c3e2b879ba29322aab08ddafc42f8690bee3cc158b41877a398f78d445cfbfff61eece768ff9f87d0aca386511f7593cacece273a337ad2022d1d	common_voice_ja_32408875.mp3	個人的立場からいえば、我々はそこに行為的直観的に物を見、また作られたものから作るものへということができる。	0	2				ja	
f8745bc82f9c3e2b879ba29322aab08ddafc42f8690bee3cc158b41877a398f78d445cfbfff61eece768ff9f87d0aca386511f7593cacece273a337ad2022d1d	common_voice_ja_32408876.mp3	少年の住んでいる村は、南部スコーネのずっと南の、西ヴェンメンヘーイにありました。	0	2				ja	
f8745bc82f9c3e2b879ba29322aab08ddafc42f8690bee3cc158b41877a398f78d445cfbfff61eece768ff9f87d0aca386511f7593cacece273a337ad2022d1d	common_voice_ja_32408877.mp3	而して、かく超越的一者に対するということは、	0	2				ja	
f8745bc82f9c3e2b879ba29322aab08ddafc42f8690bee3cc158b41877a398f78d445cfbfff61eece768ff9f87d0aca386511f7593cacece273a337ad2022d1d	common_voice_ja_32408878.mp3	希望を持つから絶望する	1	2				ja	
f8745bc82f9c3e2b879ba29322aab08ddafc42f8690bee3cc158b41877a398f78d445cfbfff61eece768ff9f87d0aca386511f7593cacece273a337ad2022d1d	common_voice_ja_32408879.mp3	行為を離れた直観という如きは、抽象的に考えられたものか、然らざれば幻想に過ぎない。	0	2				ja	
f8745bc82f9c3e2b879ba29322aab08ddafc42f8690bee3cc158b41877a398f78d445cfbfff61eece768ff9f87d0aca386511f7593cacece273a337ad2022d1d	common_voice_ja_32408975.mp3	この国の中心がなくなり、人が消えると、代わりに生き物のような何かが地上を歩くようになった。	0	2				ja	
f8745bc82f9c3e2b879ba29322aab08ddafc42f8690bee3cc158b41877a398f78d445cfbfff61eece768ff9f87d0aca386511f7593cacece273a337ad2022d1d	common_voice_ja_32408976.mp3	かかる絶対現在においての主体と環境との対立、相互形成は	0	2				ja	
f8745bc82f9c3e2b879ba29322aab08ddafc42f8690bee3cc158b41877a398f78d445cfbfff61eece768ff9f87d0aca386511f7593cacece273a337ad2022d1d	common_voice_ja_32408977.mp3	生物のもつ形というのは、機能的でなければならない。	0	2				ja	
f8745bc82f9c3e2b879ba29322aab08ddafc42f8690bee3cc158b41877a398f78d445cfbfff61eece768ff9f87d0aca386511f7593cacece273a337ad2022d1d	common_voice_ja_32408978.mp3	人間のあらゆる行為が技術的である。	0	2				ja	
f8745bc82f9c3e2b879ba29322aab08ddafc42f8690bee3cc158b41877a398f78d445cfbfff61eece768ff9f87d0aca386511f7593cacece273a337ad2022d1d	common_voice_ja_32408979.mp3	故に我々はこの世界の中に自己同一を置く我々の行為によって宗教に入るのでなく、	0	2				ja	
90659c32153e5c857af9289146e37b66a5244292ee620a3f80ee2b5c999dd5a9c4894fd939c6f0446ea7de6f09f9d54c8c0e7ca9d2e4c1917808e5afe817a408	common_voice_ja_32411512.mp3	行為的直観の過程というのは、かかる具体的一般者の自己限定として具体的論理の過程でなければならない。	0	2				ja	
90659c32153e5c857af9289146e37b66a5244292ee620a3f80ee2b5c999dd5a9c4894fd939c6f0446ea7de6f09f9d54c8c0e7ca9d2e4c1917808e5afe817a408	common_voice_ja_32411515.mp3	矛盾的自己同一的現在として自己自身を形成する世界においてのみ、かかる概念的知識が可能なのである。	0	2				ja	
90659c32153e5c857af9289146e37b66a5244292ee620a3f80ee2b5c999dd5a9c4894fd939c6f0446ea7de6f09f9d54c8c0e7ca9d2e4c1917808e5afe817a408	common_voice_ja_32411519.mp3	現在というものをただ抽象的に考えれば、現在から現在へなどということは、飛躍的とか無媒介的とか考えられるかも知らぬが、	1	2				ja	
90659c32153e5c857af9289146e37b66a5244292ee620a3f80ee2b5c999dd5a9c4894fd939c6f0446ea7de6f09f9d54c8c0e7ca9d2e4c1917808e5afe817a408	common_voice_ja_32411525.mp3	科学は何よりも理論的知識、即ち論理的に組織された一般的な知識である。	1	2				ja	
90659c32153e5c857af9289146e37b66a5244292ee620a3f80ee2b5c999dd5a9c4894fd939c6f0446ea7de6f09f9d54c8c0e7ca9d2e4c1917808e5afe817a408	common_voice_ja_32411579.mp3	当為といっても行為的実現を離れてはただ形式的たるに過ぎない。	0	2				ja	
90659c32153e5c857af9289146e37b66a5244292ee620a3f80ee2b5c999dd5a9c4894fd939c6f0446ea7de6f09f9d54c8c0e7ca9d2e4c1917808e5afe817a408	common_voice_ja_32411588.mp3	諸君は、諸君が現実におかれている状況に従って、めいめいその門を見出すことができるであろう。	0	2				ja	
e5689aea6ff38ae184913aa9e34c2c69a05252f2fb746cc6ab9d631177dcb286024e2767aaf042b63f3891f6102ea15237aa2325061d02f49789398eec16abf4	common_voice_ja_32416443.mp3	隊員みたいな人が数人、家の前に立っていた。	7	7	fourties	male	kansai,osaka,kyoto,関西,大阪,京都	ja	
e5689aea6ff38ae184913aa9e34c2c69a05252f2fb746cc6ab9d631177dcb286024e2767aaf042b63f3891f6102ea15237aa2325061d02f49789398eec16abf4	common_voice_ja_32416445.mp3	歴史に名の残す偉業となった。	0	14	fourties	male	kansai,osaka,kyoto,関西,大阪,京都	ja	
e5689aea6ff38ae184913aa9e34c2c69a05252f2fb746cc6ab9d631177dcb286024e2767aaf042b63f3891f6102ea15237aa2325061d02f49789398eec16abf4	common_voice_ja_32416457.mp3	懐かしい、昔よく食べたよなこれ	0	7	fourties	male	kansai,osaka,kyoto,関西,大阪,京都	ja	
e5689aea6ff38ae184913aa9e34c2c69a05252f2fb746cc6ab9d631177dcb286024e2767aaf042b63f3891f6102ea15237aa2325061d02f49789398eec16abf4	common_voice_ja_32416459.mp3	からかうように耳に息を吹きかけてきた	0	14	fourties	male	kansai,osaka,kyoto,関西,大阪,京都	ja	
e5689aea6ff38ae184913aa9e34c2c69a05252f2fb746cc6ab9d631177dcb286024e2767aaf042b63f3891f6102ea15237aa2325061d02f49789398eec16abf4	common_voice_ja_32416462.mp3	ここのいなり寿司は味が染み込んで美味しい	0	14	fourties	male	kansai,osaka,kyoto,関西,大阪,京都	ja	
3f4acad2c6cd95313790b5a53e74a0469254e1c0f5378a8f2622d21a01494b5ebf4e47e621f3ed8b54d0fc582a7503b747df104e6fbe8f6bed302afd5ea37121	common_voice_ja_32423403.mp3	環境に働きかけることは同時に自己に働きかけることであり、環境を形成してゆくことによって自己は形成される。	0	2				ja	
3f4acad2c6cd95313790b5a53e74a0469254e1c0f5378a8f2622d21a01494b5ebf4e47e621f3ed8b54d0fc582a7503b747df104e6fbe8f6bed302afd5ea37121	common_voice_ja_32423404.mp3	なんでこんなわかりやすいウソつくんだろ	1	2				ja	
3f4acad2c6cd95313790b5a53e74a0469254e1c0f5378a8f2622d21a01494b5ebf4e47e621f3ed8b54d0fc582a7503b747df104e6fbe8f6bed302afd5ea37121	common_voice_ja_32423405.mp3	その存在は自己の譲渡によって自己が自己の前に投射した客観に専ら相対的であり、従って真の主観性を失っている。	0	2				ja	
e5689aea6ff38ae184913aa9e34c2c69a05252f2fb746cc6ab9d631177dcb286024e2767aaf042b63f3891f6102ea15237aa2325061d02f49789398eec16abf4	common_voice_ja_32428066.mp3	緊張もほぐれて少しやれそうな気がしてきた	0	14	fourties	male	kansai,osaka,kyoto,関西,大阪,京都	ja	
7d2c7e693df05daff2c65298c5bc037e8bb461fe56862c8d0aea6668a35e87d6adf6515774d9353ae8ab57c5d0085cb74aa9c92b7cd455071f7e24dd43dcebdc	common_voice_ja_32431582.mp3	ミズーリ州の最大都市はカンザスシティである	0	4	thirties	male	外国人	ja	
7d2c7e693df05daff2c65298c5bc037e8bb461fe56862c8d0aea6668a35e87d6adf6515774d9353ae8ab57c5d0085cb74aa9c92b7cd455071f7e24dd43dcebdc	common_voice_ja_32431583.mp3	世界は種々に表現せられる。	0	4	thirties	male	外国人	ja	
83428194eced9c0c50193c87473f33231ec3708a9d8358a1d67695a517342ce2313b7a92959fcf930d9c3f690c364785c7d6c1647289749d65bc3dec932c88d7	common_voice_ja_32433970.mp3	論理というものも、アリストテレスの論理学が「機関」（オルガノン）と呼ばれ、	1	2				ja	
e5689aea6ff38ae184913aa9e34c2c69a05252f2fb746cc6ab9d631177dcb286024e2767aaf042b63f3891f6102ea15237aa2325061d02f49789398eec16abf4	common_voice_ja_32441825.mp3	同じ現象で参考になる	7	7	fourties	male	kansai,osaka,kyoto,関西,大阪,京都	ja	
e5689aea6ff38ae184913aa9e34c2c69a05252f2fb746cc6ab9d631177dcb286024e2767aaf042b63f3891f6102ea15237aa2325061d02f49789398eec16abf4	common_voice_ja_32441841.mp3	哲学も科学性をもたねばならぬ以上、原因あるいは理由の知識でなければならぬ。	7	7	fourties	male	kansai,osaka,kyoto,関西,大阪,京都	ja	
e5689aea6ff38ae184913aa9e34c2c69a05252f2fb746cc6ab9d631177dcb286024e2767aaf042b63f3891f6102ea15237aa2325061d02f49789398eec16abf4	common_voice_ja_32467879.mp3	テーブルクロスで食卓が華やかになった	0	14	fourties	male	kansai,osaka,kyoto,関西,大阪,京都	ja	
f885a9e123e8422dd9198664ed2da8bfec05d5eee57f9d6e665895a42904bae807b2a43da1006c9df0b976f8736da01c622ac96a239970bc89a547338c79cbad	common_voice_ja_32642381.mp3	行為の立場においては、働くものは単なる意識でなく身体を具えた人間である。	0	2	fifties	male		ja	
f885a9e123e8422dd9198664ed2da8bfec05d5eee57f9d6e665895a42904bae807b2a43da1006c9df0b976f8736da01c622ac96a239970bc89a547338c79cbad	common_voice_ja_32642383.mp3	然らざれば、それは主観的たるを免れない。	0	2	fifties	male		ja	
5b2996c5b1211c165d437b532aedeb142b2c5c5410924e181965a149a696a71cc3b0fa6d26f02e8fe0dced4d0ab042a7b858dbefcd676fb133f905682f4145af	common_voice_ja_32642423.mp3	自己矛盾的に内在的、即ち絶対矛盾的自己同一ということでなければならない。	0	2				ja	
4d8a63173747a437915aab7fbdec687df7ee942a802b153a8390229ff8ac8b6e00f23f36b78b72071b5a23ee839536b44703e7324c744e5c9453ab1c1a595368	common_voice_ja_32642971.mp3	個物は本能的適応的に働くのではなくして、既に表現的形成的でなければならない。	0	2	twenties	male		ja	
c011b09d47be520006ab84f178ea5a30110605904b69d7a284b5dfd6ce1375aae9539c0fb8ef235759ba7db4a1737497b075e2504194ab62614811e9d650ee05	common_voice_ja_32644997.mp3	環境というと普通にまず自然が考えられるが、自然のみでなく社会もまた我々の環境である。	0	2	fifties	male		ja	
c011b09d47be520006ab84f178ea5a30110605904b69d7a284b5dfd6ce1375aae9539c0fb8ef235759ba7db4a1737497b075e2504194ab62614811e9d650ee05	common_voice_ja_32644998.mp3	私のいわゆる行為的直観的なる所が、現実と考えられるのである。	1	2	fifties	male		ja	
e5689aea6ff38ae184913aa9e34c2c69a05252f2fb746cc6ab9d631177dcb286024e2767aaf042b63f3891f6102ea15237aa2325061d02f49789398eec16abf4	common_voice_ja_32705237.mp3	そんなに欲しいんなら、息を殺して待ってればいい。	7	7	fourties	male	kansai,osaka,kyoto,関西,大阪,京都	ja	
ed29f793ce4dcee31ff4efdded9289ef2eda72a0a4ed3c30a3473513db5ecc6860cd66c1dfabb4ce2332e0fb3e9724da261fc0df5f023bfbfdb0acf79215558d	common_voice_ja_32717766.mp3	どんな相手でも敬意を持って戦うだけ	1	2	twenties	male		ja	
ed29f793ce4dcee31ff4efdded9289ef2eda72a0a4ed3c30a3473513db5ecc6860cd66c1dfabb4ce2332e0fb3e9724da261fc0df5f023bfbfdb0acf79215558d	common_voice_ja_32717767.mp3	とてつもないものを見ているんだと思いながらも、自覚はなかった。	0	2	twenties	male		ja	
ed29f793ce4dcee31ff4efdded9289ef2eda72a0a4ed3c30a3473513db5ecc6860cd66c1dfabb4ce2332e0fb3e9724da261fc0df5f023bfbfdb0acf79215558d	common_voice_ja_32717770.mp3	気がついたらあっという間に前半が終わっていた	1	2	twenties	male		ja	
f41678d058a84d41e2115df01b17e2e980f340808b805b02d65b3b9c95de40a3116d14bc6353809f76f3deac07120317a4fdf973838aa2b454d901c5b6efc50d	common_voice_ja_32723698.mp3	電話で親からいろいろ教えてもらった	1	2				ja	
f41678d058a84d41e2115df01b17e2e980f340808b805b02d65b3b9c95de40a3116d14bc6353809f76f3deac07120317a4fdf973838aa2b454d901c5b6efc50d	common_voice_ja_32723701.mp3	矛盾は我々の行為的直観的なる所、制作的身体的なる所にあるのである。	1	2				ja	
683c50130810e12305460ccd531082c1fdc1376a5f71a58ed1633079b34349270ad49db530dc3c01c26da4040cb724c6559984512b703d1fa0d47604c54fafbb	common_voice_ja_32752748.mp3	ケンタッキー州の最大都市はルイビルである	1	2				ja	
2f4b25a54b90258a94b5fa4de8e15aae7d8e6a77a3694ab5ffdd263def749b113adb73f8f70aa71d8f9281ebc683d8244cd55218495400037aa55662d49d470b	common_voice_ja_32782865.mp3	こんな簡単に出来るのかと驚いた	0	2	thirties	male		ja	
2f4b25a54b90258a94b5fa4de8e15aae7d8e6a77a3694ab5ffdd263def749b113adb73f8f70aa71d8f9281ebc683d8244cd55218495400037aa55662d49d470b	common_voice_ja_32804200.mp3	世界においてある個人の物として表現せられねばならない、主権から認められなければならない。	1	2	thirties	male		ja	
e5689aea6ff38ae184913aa9e34c2c69a05252f2fb746cc6ab9d631177dcb286024e2767aaf042b63f3891f6102ea15237aa2325061d02f49789398eec16abf4	common_voice_ja_32805113.mp3	暇だからそんなこと思いつくんだよ	7	7	fourties	male	kansai,osaka,kyoto,関西,大阪,京都	ja	
e5689aea6ff38ae184913aa9e34c2c69a05252f2fb746cc6ab9d631177dcb286024e2767aaf042b63f3891f6102ea15237aa2325061d02f49789398eec16abf4	common_voice_ja_32817935.mp3	さすがにだまそうとはしないでしょ	7	7	fourties	male	kansai,osaka,kyoto,関西,大阪,京都	ja	
e5689aea6ff38ae184913aa9e34c2c69a05252f2fb746cc6ab9d631177dcb286024e2767aaf042b63f3891f6102ea15237aa2325061d02f49789398eec16abf4	common_voice_ja_32826993.mp3	お前と一緒に行けるよ。	7	14	fourties	male	kansai,osaka,kyoto,関西,大阪,京都	ja	
e5689aea6ff38ae184913aa9e34c2c69a05252f2fb746cc6ab9d631177dcb286024e2767aaf042b63f3891f6102ea15237aa2325061d02f49789398eec16abf4	common_voice_ja_32827003.mp3	とても助かります。どうもありがとう	7	7	fourties	male	kansai,osaka,kyoto,関西,大阪,京都	ja	
e5689aea6ff38ae184913aa9e34c2c69a05252f2fb746cc6ab9d631177dcb286024e2767aaf042b63f3891f6102ea15237aa2325061d02f49789398eec16abf4	common_voice_ja_32827004.mp3	ピッチャーは神妙な面持ちでマウンドに立っていた	0	14	fourties	male	kansai,osaka,kyoto,関西,大阪,京都	ja	
e5689aea6ff38ae184913aa9e34c2c69a05252f2fb746cc6ab9d631177dcb286024e2767aaf042b63f3891f6102ea15237aa2325061d02f49789398eec16abf4	common_voice_ja_32850005.mp3	データ分析してよけいわからなくなった	0	7	fourties	male	kansai,osaka,kyoto,関西,大阪,京都	ja	
e5689aea6ff38ae184913aa9e34c2c69a05252f2fb746cc6ab9d631177dcb286024e2767aaf042b63f3891f6102ea15237aa2325061d02f49789398eec16abf4	common_voice_ja_32850015.mp3	私はなぜか答えられなかった。	0	7	fourties	male	kansai,osaka,kyoto,関西,大阪,京都	ja	
e5689aea6ff38ae184913aa9e34c2c69a05252f2fb746cc6ab9d631177dcb286024e2767aaf042b63f3891f6102ea15237aa2325061d02f49789398eec16abf4	common_voice_ja_32850022.mp3	この公園で、よくお見かけしますね	7	7	fourties	male	kansai,osaka,kyoto,関西,大阪,京都	ja	
2edb81b0bdbc7a1fb474d2b9a55361d8e5ec937350b419010d332a3a19b05ca8c03ba71e3f8f003a35f27fde39892b22309006159d7a8aa376b3580817d12c01	common_voice_ja_32858696.mp3	どこにでもありそうなＵＦＯで、さっきのアニメに出てきたＵＦＯとは違う種類のＵＦＯだった。	0	2	twenties	male		ja	
2edb81b0bdbc7a1fb474d2b9a55361d8e5ec937350b419010d332a3a19b05ca8c03ba71e3f8f003a35f27fde39892b22309006159d7a8aa376b3580817d12c01	common_voice_ja_32858697.mp3	けれども何故に、科学の根拠について研究することが科学者の仕事に属しないのであろうか。	0	2	twenties	male		ja	
2edb81b0bdbc7a1fb474d2b9a55361d8e5ec937350b419010d332a3a19b05ca8c03ba71e3f8f003a35f27fde39892b22309006159d7a8aa376b3580817d12c01	common_voice_ja_32858704.mp3	頭かかえるってこういうこと言うんだな	0	2	twenties	male		ja	
2edb81b0bdbc7a1fb474d2b9a55361d8e5ec937350b419010d332a3a19b05ca8c03ba71e3f8f003a35f27fde39892b22309006159d7a8aa376b3580817d12c01	common_voice_ja_32858724.mp3	知性は環境の作用から結果するのでない固有の構造を具えている。	1	2	twenties	male		ja	
2edb81b0bdbc7a1fb474d2b9a55361d8e5ec937350b419010d332a3a19b05ca8c03ba71e3f8f003a35f27fde39892b22309006159d7a8aa376b3580817d12c01	common_voice_ja_32858754.mp3	世界は絶対の過去として必然的に我々を圧して来たる。	0	2	twenties	male		ja	
eb78e75bb6fdcd1436a74e1039dc53175562275fec41b2ad30f7330166156500cd56eb37b2aec6a14bcb1bbf04e9859dcb673afb935d6b9daa71df2d88bb7a36	common_voice_ja_32866759.mp3	しかるにかような危機は、一定の歴史的時期において集中的に大量的に現れる	1	2	twenties	male		ja	
eb78e75bb6fdcd1436a74e1039dc53175562275fec41b2ad30f7330166156500cd56eb37b2aec6a14bcb1bbf04e9859dcb673afb935d6b9daa71df2d88bb7a36	common_voice_ja_32866767.mp3	しかも現在は多即一一即多の矛盾的自己同一として、時間的空間として、そこに一つの形が決定せられ、時が止揚せられると考えられねばならない。	0	2	twenties	male		ja	
eb78e75bb6fdcd1436a74e1039dc53175562275fec41b2ad30f7330166156500cd56eb37b2aec6a14bcb1bbf04e9859dcb673afb935d6b9daa71df2d88bb7a36	common_voice_ja_32866770.mp3	ビル一面をおおうほどの大きな広告	0	2	twenties	male		ja	
eb78e75bb6fdcd1436a74e1039dc53175562275fec41b2ad30f7330166156500cd56eb37b2aec6a14bcb1bbf04e9859dcb673afb935d6b9daa71df2d88bb7a36	common_voice_ja_32866779.mp3	空の木箱にいなくて、どこかで眠っているはずの君についてだった。	0	2	twenties	male		ja	
eb78e75bb6fdcd1436a74e1039dc53175562275fec41b2ad30f7330166156500cd56eb37b2aec6a14bcb1bbf04e9859dcb673afb935d6b9daa71df2d88bb7a36	common_voice_ja_32866813.mp3	あるとは知覚されることであると考えられるとすれば、知覚されるということもまたかような関係の一つに過ぎない。	0	2	twenties	male		ja	
eb78e75bb6fdcd1436a74e1039dc53175562275fec41b2ad30f7330166156500cd56eb37b2aec6a14bcb1bbf04e9859dcb673afb935d6b9daa71df2d88bb7a36	common_voice_ja_32866825.mp3	そこに絶対現在として歴史的世界成立の原理があるのである。	0	2	twenties	male		ja	
eb78e75bb6fdcd1436a74e1039dc53175562275fec41b2ad30f7330166156500cd56eb37b2aec6a14bcb1bbf04e9859dcb673afb935d6b9daa71df2d88bb7a36	common_voice_ja_32866831.mp3	科学は演繹的であると共に帰納的であり、帰納的であると共に演繹的である。	0	2	twenties	male		ja	
eb78e75bb6fdcd1436a74e1039dc53175562275fec41b2ad30f7330166156500cd56eb37b2aec6a14bcb1bbf04e9859dcb673afb935d6b9daa71df2d88bb7a36	common_voice_ja_32866833.mp3	非文化的な社会は国家の名に価せないものである。	0	2	twenties	male		ja	
